product_id,name,brand,price,type,ingredients_parsed
p00604,Bobbi Brown Extra Eye Repair Cream 15ml,Bobbi Brown,48.5,Eye Care,"[""water\\aqua\\eau"", ""petrolatum"", ""dimethicone"", ""butyrospermum parkii"", ""glycerin"", ""ceresin"", ""phenyl trimethicone"", ""acetyl glucosamine"", ""pentylene glycol"", ""lauryl peg-9 polydimethylsiloxyethyl dimethicone"", ""lanolin alcohol"", ""camellia sinensis  leaf extract"", ""olea europaea  fruit extract"", ""triticum vulgare  extract"", ""scutellaria baicalensis root extract"", ""ascophyllum nodosum extract"", ""asparagopsis armata extract"", ""pyrus malus  fruit extract"", ""morus bombycis  root extract"", ""salvia sclarea  extract"", ""oenothera biennis  oil"", ""limnanthes alba  seed oil"", ""vitis vinifera  seed oil"", ""tocopheryl acetate"", ""caffeine"", ""sucrose"", ""silica"", ""cholesterol"", ""sorbitol"", ""di-c12-15 alkyl fumarate"", ""peg-30 dipolyhydroxystearate"", ""behenyl alcohol"", ""hydroxystearic acid"", ""micrococcus lysate"", ""peg-8 distearate"", ""acetyl hexapeptide-8"", ""trehalose"", ""linoleic acid"", ""butylene glycol"", ""sodium hyaluronate"", ""lecithin"", ""potassium stearate"", ""potassium palmitate"", ""fragrance"", ""sodium chloride"", ""trisodium edta"", ""limonene"", ""benzyl salicylate"", ""chlorphenesin"", ""phenoxyethanol""]"
p00605,Antipodes Kiwi Seed Oil Eye Cream 30ml,Antipodes,27.99,Eye Care,"[""water"", ""persea gratissima"", ""glycerin"", ""cetearyl alcohol"", ""cetearyl\u00a0wheat straw glycosides"", ""steraic acid"", ""glyceryl stearate"", ""tocopherol acetate"", ""daucus carota\u00a0sativa"", ""kiwifruit seed oil"", ""borage oil"", ""gluconolactone"", ""sodium benzoate"", ""calcium gluconate"", ""vitis vinifera ""]"
p00606,La Roche-Posay Toleriane Ultra Eyes (20ml),La Roche-Posay,16.0,Eye Care,"[""water"", ""glycerin"", ""squalane"", ""propanediol"", ""butylene glycol"", ""butyrospermum parkii butter"", ""pentylene glycol"", ""niacinamide"", ""dimethicone"", ""pothmethylsilsequioxane"", ""polysorbate 20"", ""glyceryl acrylate/acrylic acid copolymer"", ""dimethiconol"", ""aluminium starch octenylsuccinate"", ""ammonium polyacryldimethyltauramide/ammonium polyacryldimiethyl taurate"", ""disodium edta"", ""citric acid"", ""acetyl dipeptide-1 cetyl ester""]"
p00607,Bobbi Brown Hydrating Eye Cream 15ml,Bobbi Brown,33.5,Eye Care,"[""water\\aqua\\eau"", ""ethylhexyl palmitate"", ""squalane"", ""butylene glycol"", ""cetyl alcohol"", ""glyceryl stearate"", ""hydrogenated vegetable oil"", ""simmondsia chinensis  seed oil"", ""persea gratissima  oil"", ""hamamelis virginiana  extract"", ""aloe barbadensis leaf juice"", ""cholesterol"", ""peg-100 stearate"", ""glycerin"", ""sodium pca"", ""trehalose"", ""ascorbyl palmitate"", ""ethylhexylglycerin"", ""hydroxyproline"", ""proline"", ""acrylates copolymer"", ""phytantriol"", ""glycine"", ""linoleic acid"", ""phytosphingosine"", ""sodium hydroxide"", ""tocopheryl acetate"", ""sodium hyaluronate"", ""tocopherol"", ""carbomer"", ""disodium edta"", ""phenoxyethanol""]"
p00608,First Aid Beauty Skin Lab Retinol Eye Cream with Triple Hyaluronic Acid 15ml,First Aid Beauty,34.0,Eye Care,"[""water"", ""caprylic/capric triglyceride"", ""polymethyl methacrylate"", ""glycerin"", ""squalane"", ""glyceryl stearate"", ""butylene glycol"", ""vinyl dimethicone/methicone silsesquioxane crosspolymer"", ""polysorbate 20"", ""glyceryl stearate citrate"", ""butyrospermum parkii  butter"", ""magnesium ascorbyl phosphate"", ""retinol"", ""caffeine"", ""ceramide ng"", ""palmitoyl tripeptide-1"", ""tocopherol"", ""allantoin"", ""sodium hyaluronate"", ""atelocollagen"", ""avena sativa  kernel extract"", ""sodium chondroitin sulfate"", ""hydroxypropyl cyclodextrin"", ""aloe barbadensis leaf juice powder"", ""linoleic acid"", ""phytosteryl canola glycerides"", ""palmitic acid"", ""oleic acid"", ""stearic acid"", ""triolein"", ""cholesterol"", ""sodium acrylates copolymer"", ""hydrogenated lecithin"", ""lecithin"", ""sodium polyacrylate"", ""polysilicone-11"", ""xanthan gum"", ""caprylyl glycol"", ""mica"", ""ethylhexylglycerin"", ""polyglyceryl-3 stearate"", ""hydrogenated poly"", ""stearyl alcohol"", ""cetyl alcohol"", ""polyethylene"", ""ethylene/propylene/styrene copolymer"", ""butylene/ethylene/styrene copolymer"", ""pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate"", ""steareth-30"", ""dipropylene glycol"", ""phenoxyethanol"", ""chlorphenesin"", ""tin oxide"", ""citric acid"", ""ci 77891 ""]"
p00609,Medik8 Retinol Eye TR Serum 7ml,Medik8,19.0,Eye Care,"[""carthamus tinctorius  seed oil"", ""cyclopentasiloxane"", ""cyclohexasiloxane"", ""ppg-12/smdi copolymer"", ""tocopheryl acetate"", ""caprylic/capric triglyceride"", ""retinol"", ""lecithin"", ""bht""]"
p00610,Clinique All About Eyes Eye Cream 15ml,Clinique,27.5,Eye Care,"[""cyclopentasiloxane"", ""water\\aqua\\eau"", ""isostearyl palmitate"", ""polyethylene"", ""butylene glycol"", ""polysilicone-11"", ""ethylene/acrylic acid copolymer"", ""morus bombycis  root extract"", ""caffeine"", ""phytosphingosine"", ""triticum vulgare  bran extract"", ""scutellaria baicalensis root extract"", ""whey protein\\lactis protein\\prot\u00e9ine du petit-lait"", ""olea europaea  fruit extract"", ""camellia sinensis  leaf extract"", ""cholesterol"", ""linoleic acid"", ""tocopheryl acetate"", ""magnesium ascorbyl phosphate"", ""pyridoxine dipalmitate"", ""sucrose"", ""glycerin"", ""dimethicone"", ""glyceryl laurate"", ""peg/ppg-18/18 dimethicone"", ""petrolatum"", ""cetyl peg/ppg-10/1 dimethicone"", ""propylene carbonate"", ""sodium chloride"", ""quaternium-90 bentonite"", ""disodium edta"", ""phenoxyethanol"", ""iron oxides""]"
p00611,Clinique Moisture Surge Eye 96-Hour Hydro-Filler Concentrate 15ml,Clinique,27.5,Eye Care,"[""water\\aqua\\eau"", ""glycerin"", ""butylene glycol"", ""propanediol"", ""phenyl trimethicone"", ""sucrose"", ""hydroxyethyl urea"", ""camellia sinensis  leaf extract"", ""hypnea musciformis  extract"", ""trehalose"", ""algae extract"", ""alteromonas ferment extract"", ""acetyl glucosamine"", ""gelidiella acerosa extract"", ""chlorella vulgaris extract"", ""aloe barbadensis leaf water"", ""sorbitol"", ""cholesterol"", ""niacinamide"", ""pentaerythrityl tetraethylhexanoate"", ""sodium polyaspartate"", ""aloe barbadensis leaf extract"", ""cocos nucifera  oil"", ""hydrolyzed rice extract"", ""caffeine"", ""acetyl hexapeptide-8"", ""tocopheryl acetate"", ""cucumis sativus  fruit extract"", ""palmitoyl hexapeptide-12"", ""glyceryl acrylate/acrylic acid copolymer"", ""glyceryl polymethacrylate"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""peg-7m"", ""dextrin palmitate"", ""dehydroxanthan gum"", ""sodium hyaluronate"", ""pentaerythrityl adipate/caprate/caprylate/heptanoate"", ""tetrahexyldecyl ascorbate"", ""carbomer"", ""peg-8"", ""sodium hydroxide"", ""citric acid"", ""triethoxycaprylylsilane"", ""disodium edta"", ""sodium citrate"", ""pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate"", ""bht"", ""phenoxyethanol"", ""chlorphenesin"", ""blue 1 lake"", ""yellow 5 lake"", ""iron oxides ""]"
p00612,VICHY Minéral 89 Eyes Hyaluronic Acid +Caffeine 15ml,VICHY,20.0,Eye Care,"[""water"", ""propanediol"", ""butyrospermum parkii butter/shea butter"", ""glycerin"", ""carbomer"", ""caffeine"", ""sodium hyaluronate"", ""adenosine"", ""phenoxyethanol"", ""chlorella vulgaris extract"", ""citric acid"", ""caprylyl glycol"", ""biosaccharide gum-1""]"
p00613,La Roche-Posay Redermic [R] Retinol Eye Cream 15ml,La Roche-Posay,27.0,Eye Care,"[""aqua / water"", ""isocetyl stearate"", ""glycerin"", ""octyldodecanol"", ""propylene glycol"", ""pentylene glycol"", ""dimethicone"", ""acrylamide/sodium acryloyldimethyltaurate copolymer"", ""cetearyl alcohol"", ""dimethicone/vinyl dimethicone crosspolymer"", ""caffein"", ""isohexadecane"", ""sodium hyaluronate"", ""sodium hydroxide"", ""retinol"", ""retinyl linoleate"", ""adenosine"", ""ammonium polyacryldimethyltauramide / ammonium polyacryloyldimethyl taurate"", ""caprylyl glycol"", ""citric acid"", ""polysilicone-8"", ""polysorbate 80"", ""phenoxyethanol""]"
p00614,Liz Earle Eyebright Soothing Eye Lotion 150ml Bottle,Liz Earle,16.0,Eye Care,"[""water"", ""hamamelis virginiana  water"", ""peg-60 almond glycerides"", ""glycerin"", ""decyl glucoside"", ""centaurea cyanus  flower extract"", ""euphrasia officinalis extract"", ""aloe barbadensis  leaf juice"", ""phenoxyethanol"", ""panthenol"", ""benzoic acid"", ""dehydroacetic acid"", ""ethylhexylglycerin"", ""sodium hydroxide"", ""citric acid"", ""sodium benzoate"", ""potassium sorbate""]"
p00615,PIXI Retinol Eye Cream 25ml,PIXI,22.0,Eye Care,"[""aqua/ water/ eau"", ""persea gratissima"", ""glycerin"", ""cetearyl alcohol"", ""potassium cetyl phosphate"", ""butyrospermum parkii  butter"", ""simmondsia chinensis  seed oil"", ""squalane"", ""hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer"", ""panthenol"", ""retinol"", ""sambucus nigra flower extract"", ""vaccinium angustifolium  fruit extract"", ""helianthus annuus  seed oil"", ""glycyrrhiza glabra  root extract"", ""hydrolyzed collagen"", ""tocopherol"", ""adenosine"", ""sodium hyaluronate"", ""c12-15 alkyl benzoate"", ""sorbitan laurate"", ""c18-36 acid glycol ester"", ""c18-36 acid triglyceride"", ""palmitoyl tripeptide-1"", ""palmitoyl tetrapeptide-7"", ""caffeine"", ""xanthan gum"", ""disodium edta"", ""polysorbate 60"", ""phenoxyethanol"", ""ethylhexyglycerin"", ""laureth-23"", ""bht"", ""bha""]"
p00616,Elemis Pro-Collagen Advanced Eye Treatment (15ml),Elemis,46.0,Eye Care,"[""aqua/water/eau"", ""propylene glycol"", ""glycerin"", ""phenoxyethanol"", ""oryza sativa  hull powder"", ""ammonium acryloyldimethyltaurate/vp copolymer"", ""sclerotium gum"", ""disodium edta"", ""sodium pca"", ""sodium lactate"", ""simmondsia chinensis  seed oil"", ""arginine"", ""tromethamine"", ""aspartic acid"", ""hydrolyzed wheat protein"", ""pca"", ""aesculus hippocastanum  seed extract"", ""centaurea cyanus flower extract"", ""linum usitatissimum  seed extract"", ""plantago ovata seed extract"", ""sodium hyaluronate"", ""glycine"", ""alanine"", ""caramel"", ""iodopropynyl butylcarbamate"", ""serine"", ""linalool"", ""valine"", ""aniba rosaeodora  wood oil"", ""anthemis nobilis flower oil"", ""isoleucine"", ""lavandula angustifolia  oil"", ""lavandula hybrida oil"", ""osmanthus fragrans flower extract"", ""proline"", ""threonine"", ""histidine"", ""phenylalanine"", ""padina pavonica thallus extract""]"
p00617,L’Oréal Paris Revitalift Filler Renew Eye Cream (15ml),L’Oréal,19.99,Eye Care,"[""water"", ""glycerin"", ""dimethicone"", ""isohexadecane"", ""hydroxyethylpiperazine ethane sulfonic acid"", ""alcohol denat"", ""dipropylene glycol"", ""synthetic wax"", ""peg-10 dimethicone"", ""secale cereale extract / rye seed extract"", ""dimethicone/peg-10/15 crosspolymer"", ""dimethicone/polyglycerin-3 crosspolymer"", ""caffeine"", ""sodium acrylates copolymer"", ""sodium hyaluronate"", ""adenosine"", ""nylon-12"", ""dipotassium glycyrrhizate"", ""disodium edta"", ""caprylic/capric triglyceride"", ""caprylyl glycol"", ""pentylene glycol"", ""disteardimonium hectorite"", ""methylparaben"", ""phenoxyethanol""]"
p00618,Bulldog Age Defence Eye Roll-On 15ml,Bulldog,7.5,Eye Care,"[""water"", ""glycerin"", ""ethylhexyl stearate"", ""cetearyl alcohol"", ""pentaerythrityl distearate"", ""phenoxyethanol"", ""sodium polyacrylate"", ""tocopherol"", ""sodium stearoyl glutamate"", ""sorbitol"", ""helianthus annuus  seed oil"", ""xanthan gum"", ""benzoic acid"", ""echinacea purpurea flower/leaf/stem extract"", ""dehydroacetic acid"", ""asparagopsis armata extract"", ""ascophyllum nodosum extract"", ""rosmarinus officinalis  leaf extract"", ""citric acid"", ""potassium sorbate"", ""sodium benzoate"", ""sodium hydroxide""]"
p00619,La Roche-Posay Hydraphase Intense Eyes 15ml,La Roche-Posay,16.0,Eye Care,"[""aqua / water"", ""glycerin"", ""carbomer"", ""glycinesoja protein / soybean protein"", ""caffeine"", ""isohexadecane"", ""sodium cocoyl glutamate"", ""sodium hyaluronate"", ""sodium hydroxide"", ""disodium edta"", ""hydrolyzed hyaluronic acid"", ""caprylyl glycol"", ""polysorbate 80"", ""acrylamide / sodium acryloyldimethyltaurate copolymer"", ""potassium sorbate"", ""sodium benzoate""]"
p00620,Balance Me Wonder Eye Cream 15ml,Balance Me,16.0,Eye Care,"[""water"", ""glycerin"", ""hamamelis virginiana  water"", ""cetearyl alcohol"", ""glyceryl stearate"", ""cocos nucifera  oil"", ""cetearyl glucoside"", ""cucumis sativus  seed oil"", ""hydroxystearic/linolenic/oleic polyglycerides"", ""oleic/linoleic/linolenic polyglycerides"", ""simmondsia chinensis  seed oil"", ""rosa canina  fruit oil"", ""hydrolyzed hyaluronic acid"", ""picea abies  extract"", ""rubus chamaemorus  seed extract"", ""aloe barbadensis  leaf extract"", ""anthemis nobilis  flower oil"", ""lavandula angustifolia  flower oil"", ""pelargonium graveolens  flower oil"", ""daucus carota  seed oil"", ""styrax tonkinensis  resin extract"", ""cymbopogon martini  oil"", ""citrus limon  peel oil"", ""rosmarinus officinalis  extract"", ""vitis vinifera  seed oil"", ""tocopherol"", ""helianthus annuus  seed oil"", ""xanthan gum"", ""sodium stearoyl lactylate"", ""coco-caprylate"", ""dehydroacetic acid"", ""benzyl alcohol"", ""sodium citrate"", ""limonene"", ""linalool"", ""geraniol"", ""citral"", ""benzyl benzoate"", ""citronellol""]"
p00621,Medik8 C-Tetra Eye Serum 7ml,Medik8,19.0,Eye Care,"[""simmondsia chinensis  seed oil"", ""cyclopentasiloxane"", ""cyclohexasiloxane"", ""tetrahexyldecyl ascorbate"", ""tocopheryl acetate"", ""citrus grandis  peel oil"", ""limonene""]"
p00622,Fade Out Advanced Even Skin Tone Eye Defence Cream 15ml,Fade Out,9.99,Eye Care,"[""water"", ""ethylhexyl methoxycinnamate"", ""homosalate"", ""glycerin"", ""dimethicone"", ""propylene glycol"", ""titanium dioxide"", ""niacinamide"", ""phenoxyethanol"", ""hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer"", ""sucrose palmitate"", ""hexylresorcinol"", ""acrylates/c10-30 alkyl acrylate crosspolymer"", ""squalane"", ""triethanolamine"", ""glyceryl linoleate"", ""tocopheryl acetate"", ""sodium sulfite"", ""alumina"", ""disodium edta"", ""ethylhexylglycerin"", ""steareth-20"", ""polysorbate 60"", ""simethicone"", ""potassium sorbate"", ""sodium hyaluronate"", ""glyceryl oleate"", ""chlorhexidine digluconate"", ""sorbitan isostearate"", ""ascorbyl palmitate"", ""tocopherol"", ""n-hydroxysuccinimide"", ""chrysin"", ""palmitoyl oligopeptide"", ""palmitoyl tetrapeptide-7"", ""citric acid""]"
p00623,Estée Lauder Advanced Night Repair Matrix Synchronized Recovery Eye Concentrate 15ml,Estée Lauder,44.1,Eye Care,"[""water\\aqua\\eau"", ""dimethicone"", ""isohexadecane"", ""glycerin"", ""butylene glycol"", ""bis-peg-18 methyl ether dimethyl silane"", ""peg-10 dimethicone"", ""disteardimonium hectorite"", ""isopropyl isostearate"", ""ppg-15 stearyl ether"", ""sucrose"", ""trehalose"", ""pentylene glycol"", ""hydroxyethyl urea"", ""cucumis sativus  fruit extract"", ""garcinia mangostana peel extract"", ""anthemis nobilis  flower extract"", ""hordeum vulgare  extract\\extrait d'orge"", ""silybum marianum  extract"", ""glycine soja  seed extract"", ""lactobacillus ferment"", ""algae extract"", ""sorbitol"", ""betula alba  extract"", ""scutellaria baicalensis root extract"", ""morus bombycis  root extract"", ""poria cocos sclerotium extract"", ""camelina sativa seed oil"", ""bifida ferment lysate"", ""propylene glycol dicaprate"", ""caffeine"", ""sodium hyaluronate"", ""sodium polyaspartate"", ""hydrogenated lecithin"", ""aminopropyl ascorbyl phosphate"", ""phytosphingosine"", ""yeast extract\\faex\\extrait de levure"", ""ethylhexylglycerin"", ""sodium rna"", ""hydrolyzed algin"", ""tripeptide-32"", ""polysilicone-11"", ""isododecane"", ""tocopheryl acetate"", ""helianthus annuus  seedcake"", ""polyethylene"", ""propylene carbonate"", ""polyacrylate crosspolymer-6"", ""sodium dehydroacetate"", ""potassium sorbate"", ""lecithin"", ""disodium edta"", ""bht"", ""phenoxyethanol"", ""iron oxides ""]"
p00624,L'Oréal Paris Dermo Expertise Revitalift Anti-Wrinkle + Firming Eye Cream (15ml),L'Oréal Paris,11.49,Eye Care,"[""aqua / water"", ""dimethicone"", ""glycerin"", ""ci12-15 alkyl benzoate"", ""shorea robusta butter / shorea robusta seed butter"", ""stearic acid"", ""palmitic acid"", ""peg-100 stearate"", ""glyceryl stearate"", ""acetyl trifluoromethylphenyl valylglycine"", ""acrylamide/sodium acryloyldimethyltaurate copolymer"", ""acrylates copolymer"", ""caffeine"", ""cetyl alcohol"", ""chlorhexidine digluconate"", ""ethylparaben"", ""faex extract / yeast extract"", ""glycine soja protein / soybean protein"", ""hydrolyzed soy protein"", ""isohexadecane"", ""methylparaben"", ""paraffin"", ""peg-20 stearate"", ""phenyl ethyl alcohol"", ""polysorbate 80"", ""potassium sorbate"", ""retinyl palmitate"", ""sodium benzoate"", ""stearyl alcohol"", ""triethanolamine"", ""phenoxyethanol""]"
p00625,DHC Revitalizing Moisture Strip: Eyes - 6 Applications,DHC,9.0,Eye Care,"[""water/aqua/eau"", ""glycerin"", ""sodium polyacrylate"", ""pentylene glycol"", ""sodium polyacrylate starch"", ""dipropylene glycol"", ""tartaric acid"", ""aloe barbadensis leaf juice"", ""butylene glycol"", ""phenoxyethanol"", ""alcloxa"", ""sorbitan isostearate"", ""pca ethyl cocoyl arginate"", ""alpha-arbutin"", ""ppg-8-ceteth-20"", ""olea europaea  leaf extract"", ""morus alba root extract"", ""acetyl tyrosine"", ""pueraria lobata root extract"", ""paeonia suffruticosa root extract"", ""glycine soja  seed extract"", ""aloe barbadensis leaf extract"", ""chlorella vulgaris extract""]"
p00626,Lancôme Advanced Génifique Eye Care 15ml,Lancôme,39.15,Eye Care,"[""water"", ""cyclohexasiloxane"", ""bifida ferment lysate"", ""glycerin"", ""propanediol"", ""alcohol denat"", ""polysilicone-11"", ""dimethicone"", ""polymethylsilsesquioxane"", ""di-c12-13 alkyl malate"", ""ci 77891/titanium dioxide"", ""ascorbyl"", ""glucoside"", ""mica"", ""hydrogenated vegetable oil"", ""sodium hyaluronate"", ""sodium benzoate"", ""phenoxyethanol"", ""adenosine"", ""faex extract/yeast extract"", ""ptfe"", ""peg-10 dimethicone"", ""triethanolamine"", ""chlorphenesin"", ""chlorhexidine digluconate"", ""polygonum fagopyrum extract/polygonum fagopyrum seed extract"", ""silica"", ""salicyloyl phytosphingosine"", ""chlorella"", ""vulgaris extract"", ""ammonium polyacryldimethyltauramide/ammonium polyacryloyldimethyl taurate"", ""dimethiconol"", ""limonene"", ""synthetic fluorphlogopite"", ""caprylic/capric triglyceride"", ""carbomer"", ""boron nitride"", ""acrylates/c10-30 alkyl"", ""acrylate crosspolymer"", ""bis-peg/ppg-16/16 peg/ppg-16/16 dimethicone"", ""disodium edta"", ""ceteareth-20"", ""potassium cetyl"", ""phosphate"", ""citronellol"", ""parfum/fragrance""]"
